year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank
2001,germany,russian federation,0,DE,DEU,RU,RUS,37,12.0
2001,germany,slovenia,4,DE,DEU,SI,SVN,70,7.0
2001,germany,spain,0,DE,DEU,ES,ESP,76,6.0
2001,germany,sweden,0,DE,DEU,SE,SWE,100,5.0
2001,germany,netherlands,0,DE,DEU,NL,NLD,16,19.0
2001,germany,turkey,7,DE,DEU,TR,TUR,41,11.0
2001,germany,united kingdom,2,DE,DEU,GB,GBR,28,15.0
2001,greece,bosnia and herzegovina,0,GR,GRC,BA,BIH,29,14.0
2001,greece,croatia,7,GR,GRC,HR,HRV,42,10.0
2001,greece,denmark,6,GR,GRC,DK,DNK,177,2.0
2001,greece,estonia,12,GR,GRC,EE,EST,198,1.0
2001,greece,france,4,GR,GRC,FR,FRA,142,4.0
2001,greece,germany,1,GR,GRC,DE,DEU,66,8.0
2001,greece,iceland,0,GR,GRC,IS,ISL,3,22.0
2001,greece,ireland,0,GR,GRC,IE,IRL,6,21.0
2001,greece,israel,2,GR,GRC,IL,ISR,25,16.0
2001,greece,latvia,0,GR,GRC,LV,LVA,16,18.0
2001,greece,lithuania,0,GR,GRC,LT,LTU,35,13.0
2001,greece,malta,3,GR,GRC,MT,MLT,48,9.0
2001,greece,norway,0,GR,GRC,NO,NOR,3,23.0
2001,greece,poland,0,GR,GRC,PL,POL,11,20.0
2001,greece,portugal,0,GR,GRC,PT,PRT,18,17.0
2001,greece,russian federation,5,GR,GRC,RU,RUS,37,12.0
2001,greece,slovenia,0,GR,GRC,SI,SVN,70,7.0
2001,greece,spain,8,GR,GRC,ES,ESP,76,6.0
2001,greece,sweden,0,GR,GRC,SE,SWE,100,5.0
2001,greece,netherlands,0,GR,GRC,NL,NLD,16,19.0
2001,greece,turkey,10,GR,GRC,TR,TUR,41,11.0
2001,greece,united kingdom,0,GR,GRC,GB,GBR,28,15.0
2001,iceland,bosnia and herzegovina,0,IS,ISL,BA,BIH,29,14.0
2001,iceland,croatia,0,IS,ISL,HR,HRV,42,10.0
2001,iceland,denmark,12,IS,ISL,DK,DNK,177,2.0
2001,iceland,estonia,10,IS,ISL,EE,EST,198,1.0
2001,iceland,france,4,IS,ISL,FR,FRA,142,4.0
2001,iceland,germany,0,IS,ISL,DE,DEU,66,8.0
2001,iceland,greece,8,IS,ISL,GR,GRC,147,3.0
2001,iceland,ireland,0,IS,ISL,IE,IRL,6,21.0
2001,iceland,israel,0,IS,ISL,IL,ISR,25,16.0
2001,iceland,latvia,0,IS,ISL,LV,LVA,16,18.0
2001,iceland,lithuania,1,IS,ISL,LT,LTU,35,13.0
2001,iceland,malta,3,IS,ISL,MT,MLT,48,9.0
2001,iceland,norway,0,IS,ISL,NO,NOR,3,23.0
2001,iceland,poland,0,IS,ISL,PL,POL,11,20.0
2001,iceland,portugal,0,IS,ISL,PT,PRT,18,17.0
2001,iceland,russian federation,5,IS,ISL,RU,RUS,37,12.0
2001,iceland,slovenia,6,IS,ISL,SI,SVN,70,7.0
2001,iceland,spain,2,IS,ISL,ES,ESP,76,6.0
2001,iceland,sweden,7,IS,ISL,SE,SWE,100,5.0
2001,iceland,netherlands,0,IS,ISL,NL,NLD,16,19.0
2001,iceland,turkey,0,IS,ISL,TR,TUR,41,11.0
2001,iceland,united kingdom,0,IS,ISL,GB,GBR,28,15.0
2001,ireland,bosnia and herzegovina,0,IE,IRL,BA,BIH,29,14.0
2001,ireland,croatia,0,IE,IRL,HR,HRV,42,10.0
2001,ireland,denmark,12,IE,IRL,DK,DNK,177,2.0
2001,ireland,estonia,10,IE,IRL,EE,EST,198,1.0
2001,ireland,france,7,IE,IRL,FR,FRA,142,4.0
2001,ireland,germany,6,IE,IRL,DE,DEU,66,8.0
2001,ireland,greece,5,IE,IRL,GR,GRC,147,3.0
2001,ireland,iceland,0,IE,IRL,IS,ISL,3,22.0
2001,ireland,israel,0,IE,IRL,IL,ISR,25,16.0
2001,ireland,latvia,0,IE,IRL,LV,LVA,16,18.0
2001,ireland,lithuania,1,IE,IRL,LT,LTU,35,13.0
2001,ireland,malta,0,IE,IRL,MT,MLT,48,9.0
2001,ireland,norway,0,IE,IRL,NO,NOR,3,23.0
2001,ireland,poland,0,IE,IRL,PL,POL,11,20.0
2001,ireland,portugal,0,IE,IRL,PT,PRT,18,17.0
2001,ireland,russian federation,0,IE,IRL,RU,RUS,37,12.0
2001,ireland,slovenia,2,IE,IRL,SI,SVN,70,7.0
2001,ireland,spain,3,IE,IRL,ES,ESP,76,6.0
2001,ireland,sweden,8,IE,IRL,SE,SWE,100,5.0
2001,ireland,netherlands,0,IE,IRL,NL,NLD,16,19.0
2001,ireland,turkey,0,IE,IRL,TR,TUR,41,11.0
2001,ireland,united kingdom,4,IE,IRL,GB,GBR,28,15.0
2001,israel,bosnia and herzegovina,0,IL,ISR,BA,BIH,29,14.0
2001,israel,croatia,0,IL,ISR,HR,HRV,42,10.0
2001,israel,denmark,7,IL,ISR,DK,DNK,177,2.0
2001,israel,estonia,6,IL,ISR,EE,EST,198,1.0
2001,israel,france,2,IL,ISR,FR,FRA,142,4.0
2001,israel,germany,0,IL,ISR,DE,DEU,66,8.0
2001,israel,greece,10,IL,ISR,GR,GRC,147,3.0
2001,israel,iceland,0,IL,ISR,IS,ISL,3,22.0
2001,israel,ireland,0,IL,ISR,IE,IRL,6,21.0
2001,israel,latvia,0,IL,ISR,LV,LVA,16,18.0
2001,israel,lithuania,4,IL,ISR,LT,LTU,35,13.0
2001,israel,malta,0,IL,ISR,MT,MLT,48,9.0
2001,israel,norway,0,IL,ISR,NO,NOR,3,23.0
2001,israel,poland,0,IL,ISR,PL,POL,11,20.0
2001,israel,portugal,0,IL,ISR,PT,PRT,18,17.0
2001,israel,russian federation,3,IL,ISR,RU,RUS,37,12.0
2001,israel,slovenia,1,IL,ISR,SI,SVN,70,7.0
2001,israel,spain,12,IL,ISR,ES,ESP,76,6.0
2001,israel,sweden,8,IL,ISR,SE,SWE,100,5.0
2001,israel,netherlands,5,IL,ISR,NL,NLD,16,19.0
2001,israel,turkey,0,IL,ISR,TR,TUR,41,11.0
2001,israel,united kingdom,0,IL,ISR,GB,GBR,28,15.0
2001,latvia,bosnia and herzegovina,0,LV,LVA,BA,BIH,29,14.0
2001,latvia,croatia,0,LV,LVA,HR,HRV,42,10.0
2001,latvia,denmark,10,LV,LVA,DK,DNK,177,2.0
2001,latvia,estonia,12,LV,LVA,EE,EST,198,1.0
2001,latvia,france,7,LV,LVA,FR,FRA,142,4.0
2001,latvia,germany,1,LV,LVA,DE,DEU,66,8.0
2001,latvia,greece,2,LV,LVA,GR,GRC,147,3.0
2001,latvia,iceland,0,LV,LVA,IS,ISL,3,22.0
2001,latvia,ireland,0,LV,LVA,IE,IRL,6,21.0
2001,latvia,israel,0,LV,LVA,IL,ISR,25,16.0
2001,latvia,lithuania,5,LV,LVA,LT,LTU,35,13.0
2001,latvia,malta,0,LV,LVA,MT,MLT,48,9.0
2001,latvia,norway,0,LV,LVA,NO,NOR,3,23.0
2001,latvia,poland,0,LV,LVA,PL,POL,11,20.0
2001,latvia,portugal,0,LV,LVA,PT,PRT,18,17.0
2001,latvia,russian federation,8,LV,LVA,RU,RUS,37,12.0
2001,latvia,slovenia,0,LV,LVA,SI,SVN,70,7.0
2001,latvia,spain,4,LV,LVA,ES,ESP,76,6.0
2001,latvia,sweden,6,LV,LVA,SE,SWE,100,5.0
2001,latvia,netherlands,0,LV,LVA,NL,NLD,16,19.0
2001,latvia,turkey,0,LV,LVA,TR,TUR,41,11.0
2001,latvia,united kingdom,3,LV,LVA,GB,GBR,28,15.0
2001,lithuania,bosnia and herzegovina,0,LT,LTU,BA,BIH,29,14.0
2001,lithuania,croatia,0,LT,LTU,HR,HRV,42,10.0
2001,lithuania,denmark,6,LT,LTU,DK,DNK,177,2.0
2001,lithuania,estonia,12,LT,LTU,EE,EST,198,1.0
2001,lithuania,france,7,LT,LTU,FR,FRA,142,4.0
2001,lithuania,germany,0,LT,LTU,DE,DEU,66,8.0
2001,lithuania,greece,5,LT,LTU,GR,GRC,147,3.0
2001,lithuania,iceland,0,LT,LTU,IS,ISL,3,22.0
2001,lithuania,ireland,0,LT,LTU,IE,IRL,6,21.0
2001,lithuania,israel,0,LT,LTU,IL,ISR,25,16.0
2001,lithuania,latvia,8,LT,LTU,LV,LVA,16,18.0
2001,lithuania,malta,1,LT,LTU,MT,MLT,48,9.0
2001,lithuania,norway,0,LT,LTU,NO,NOR,3,23.0
2001,lithuania,poland,0,LT,LTU,PL,POL,11,20.0
2001,lithuania,portugal,0,LT,LTU,PT,PRT,18,17.0
2001,lithuania,russian federation,10,LT,LTU,RU,RUS,37,12.0
2001,lithuania,slovenia,4,LT,LTU,SI,SVN,70,7.0
2001,lithuania,spain,0,LT,LTU,ES,ESP,76,6.0
2001,lithuania,sweden,2,LT,LTU,SE,SWE,100,5.0
2001,lithuania,netherlands,0,LT,LTU,NL,NLD,16,19.0
2001,lithuania,turkey,0,LT,LTU,TR,TUR,41,11.0
2001,lithuania,united kingdom,3,LT,LTU,GB,GBR,28,15.0
2001,malta,bosnia and herzegovina,1,MT,MLT,BA,BIH,29,14.0
2001,malta,croatia,10,MT,MLT,HR,HRV,42,10.0
2001,malta,denmark,6,MT,MLT,DK,DNK,177,2.0
2001,malta,estonia,12,MT,MLT,EE,EST,198,1.0
2001,malta,france,0,MT,MLT,FR,FRA,142,4.0
2001,malta,germany,5,MT,MLT,DE,DEU,66,8.0
2001,malta,greece,7,MT,MLT,GR,GRC,147,3.0
2001,malta,iceland,0,MT,MLT,IS,ISL,3,22.0
2001,malta,ireland,0,MT,MLT,IE,IRL,6,21.0
2001,malta,israel,0,MT,MLT,IL,ISR,25,16.0
2001,malta,latvia,0,MT,MLT,LV,LVA,16,18.0
2001,malta,lithuania,0,MT,MLT,LT,LTU,35,13.0
2001,malta,norway,0,MT,MLT,NO,NOR,3,23.0
2001,malta,poland,0,MT,MLT,PL,POL,11,20.0
2001,malta,portugal,0,MT,MLT,PT,PRT,18,17.0
2001,malta,russian federation,2,MT,MLT,RU,RUS,37,12.0
2001,malta,slovenia,0,MT,MLT,SI,SVN,70,7.0
2001,malta,spain,0,MT,MLT,ES,ESP,76,6.0
2001,malta,sweden,8,MT,MLT,SE,SWE,100,5.0
2001,malta,netherlands,0,MT,MLT,NL,NLD,16,19.0
2001,malta,turkey,4,MT,MLT,TR,TUR,41,11.0
2001,malta,united kingdom,3,MT,MLT,GB,GBR,28,15.0
2001,norway,bosnia and herzegovina,0,NO,NOR,BA,BIH,29,14.0
2001,norway,croatia,0,NO,NOR,HR,HRV,42,10.0
2001,norway,denmark,12,NO,NOR,DK,DNK,177,2.0
2001,norway,estonia,10,NO,NOR,EE,EST,198,1.0
2001,norway,france,7,NO,NOR,FR,FRA,142,4.0
2001,norway,germany,3,NO,NOR,DE,DEU,66,8.0
2001,norway,greece,8,NO,NOR,GR,GRC,147,3.0
2001,norway,iceland,1,NO,NOR,IS,ISL,3,22.0
2001,norway,ireland,0,NO,NOR,IE,IRL,6,21.0
2001,norway,israel,0,NO,NOR,IL,ISR,25,16.0
2001,norway,latvia,0,NO,NOR,LV,LVA,16,18.0
2001,norway,lithuania,0,NO,NOR,LT,LTU,35,13.0
2001,norway,malta,5,NO,NOR,MT,MLT,48,9.0
2001,norway,poland,0,NO,NOR,PL,POL,11,20.0
2001,norway,portugal,0,NO,NOR,PT,PRT,18,17.0
2001,norway,russian federation,0,NO,NOR,RU,RUS,37,12.0
2001,norway,slovenia,6,NO,NOR,SI,SVN,70,7.0
2001,norway,spain,4,NO,NOR,ES,ESP,76,6.0
2001,norway,sweden,2,NO,NOR,SE,SWE,100,5.0
2001,norway,netherlands,0,NO,NOR,NL,NLD,16,19.0
2001,norway,turkey,0,NO,NOR,TR,TUR,41,11.0
2001,norway,united kingdom,0,NO,NOR,GB,GBR,28,15.0
2001,poland,bosnia and herzegovina,0,PL,POL,BA,BIH,29,14.0
2001,poland,croatia,0,PL,POL,HR,HRV,42,10.0
2001,poland,denmark,7,PL,POL,DK,DNK,177,2.0
2001,poland,estonia,12,PL,POL,EE,EST,198,1.0
2001,poland,france,10,PL,POL,FR,FRA,142,4.0
2001,poland,germany,4,PL,POL,DE,DEU,66,8.0
2001,poland,greece,8,PL,POL,GR,GRC,147,3.0
2001,poland,iceland,0,PL,POL,IS,ISL,3,22.0
2001,poland,ireland,0,PL,POL,IE,IRL,6,21.0
2001,poland,israel,0,PL,POL,IL,ISR,25,16.0
2001,poland,latvia,0,PL,POL,LV,LVA,16,18.0
2001,poland,lithuania,0,PL,POL,LT,LTU,35,13.0
2001,poland,malta,3,PL,POL,MT,MLT,48,9.0
2001,poland,norway,0,PL,POL,NO,NOR,3,23.0
2001,poland,portugal,0,PL,POL,PT,PRT,18,17.0
2001,poland,russian federation,0,PL,POL,RU,RUS,37,12.0
2001,poland,slovenia,6,PL,POL,SI,SVN,70,7.0
2001,poland,spain,1,PL,POL,ES,ESP,76,6.0
2001,poland,sweden,5,PL,POL,SE,SWE,100,5.0
2001,poland,netherlands,0,PL,POL,NL,NLD,16,19.0
2001,poland,turkey,0,PL,POL,TR,TUR,41,11.0
2001,poland,united kingdom,2,PL,POL,GB,GBR,28,15.0
2001,portugal,bosnia and herzegovina,0,PT,PRT,BA,BIH,29,14.0
2001,portugal,croatia,0,PT,PRT,HR,HRV,42,10.0
2001,portugal,denmark,8,PT,PRT,DK,DNK,177,2.0
2001,portugal,estonia,0,PT,PRT,EE,EST,198,1.0
2001,portugal,france,12,PT,PRT,FR,FRA,142,4.0
2001,portugal,germany,10,PT,PRT,DE,DEU,66,8.0
2001,portugal,greece,4,PT,PRT,GR,GRC,147,3.0
2001,portugal,iceland,0,PT,PRT,IS,ISL,3,22.0
2001,portugal,ireland,1,PT,PRT,IE,IRL,6,21.0
2001,portugal,israel,0,PT,PRT,IL,ISR,25,16.0
2001,portugal,latvia,0,PT,PRT,LV,LVA,16,18.0
2001,portugal,lithuania,0,PT,PRT,LT,LTU,35,13.0
2001,portugal,malta,0,PT,PRT,MT,MLT,48,9.0
2001,portugal,norway,3,PT,PRT,NO,NOR,3,23.0
2001,portugal,poland,0,PT,PRT,PL,POL,11,20.0
2001,portugal,russian federation,0,PT,PRT,RU,RUS,37,12.0
2001,portugal,slovenia,0,PT,PRT,SI,SVN,70,7.0
2001,portugal,spain,7,PT,PRT,ES,ESP,76,6.0
2001,portugal,sweden,5,PT,PRT,SE,SWE,100,5.0
2001,portugal,netherlands,6,PT,PRT,NL,NLD,16,19.0
2001,portugal,turkey,0,PT,PRT,TR,TUR,41,11.0
2001,portugal,united kingdom,2,PT,PRT,GB,GBR,28,15.0
2001,russian federation,bosnia and herzegovina,0,RU,RUS,BA,BIH,29,14.0
2001,russian federation,croatia,0,RU,RUS,HR,HRV,42,10.0
2001,russian federation,denmark,0,RU,RUS,DK,DNK,177,2.0
2001,russian federation,estonia,6,RU,RUS,EE,EST,198,1.0
2001,russian federation,france,12,RU,RUS,FR,FRA,142,4.0
2001,russian federation,germany,8,RU,RUS,DE,DEU,66,8.0
2001,russian federation,greece,5,RU,RUS,GR,GRC,147,3.0
2001,russian federation,iceland,0,RU,RUS,IS,ISL,3,22.0
2001,russian federation,ireland,0,RU,RUS,IE,IRL,6,21.0
2001,russian federation,israel,0,RU,RUS,IL,ISR,25,16.0
2001,russian federation,latvia,0,RU,RUS,LV,LVA,16,18.0
2001,russian federation,lithuania,10,RU,RUS,LT,LTU,35,13.0
2001,russian federation,malta,7,RU,RUS,MT,MLT,48,9.0
2001,russian federation,norway,0,RU,RUS,NO,NOR,3,23.0
2001,russian federation,poland,0,RU,RUS,PL,POL,11,20.0
2001,russian federation,portugal,0,RU,RUS,PT,PRT,18,17.0
2001,russian federation,slovenia,4,RU,RUS,SI,SVN,70,7.0
2001,russian federation,spain,0,RU,RUS,ES,ESP,76,6.0
2001,russian federation,sweden,2,RU,RUS,SE,SWE,100,5.0
2001,russian federation,netherlands,1,RU,RUS,NL,NLD,16,19.0
2001,russian federation,turkey,0,RU,RUS,TR,TUR,41,11.0
2001,russian federation,united kingdom,3,RU,RUS,GB,GBR,28,15.0
2001,slovenia,bosnia and herzegovina,7,SI,SVN,BA,BIH,29,14.0
2001,slovenia,croatia,5,SI,SVN,HR,HRV,42,10.0
2001,slovenia,denmark,10,SI,SVN,DK,DNK,177,2.0
2001,slovenia,estonia,12,SI,SVN,EE,EST,198,1.0
2001,slovenia,france,6,SI,SVN,FR,FRA,142,4.0
2001,slovenia,germany,0,SI,SVN,DE,DEU,66,8.0
2001,slovenia,greece,8,SI,SVN,GR,GRC,147,3.0
2001,slovenia,iceland,0,SI,SVN,IS,ISL,3,22.0
2001,slovenia,ireland,0,SI,SVN,IE,IRL,6,21.0
2001,slovenia,israel,0,SI,SVN,IL,ISR,25,16.0
2001,slovenia,latvia,0,SI,SVN,LV,LVA,16,18.0
2001,slovenia,lithuania,2,SI,SVN,LT,LTU,35,13.0
2001,slovenia,malta,0,SI,SVN,MT,MLT,48,9.0
2001,slovenia,norway,0,SI,SVN,NO,NOR,3,23.0
2001,slovenia,poland,3,SI,SVN,PL,POL,11,20.0
2001,slovenia,portugal,0,SI,SVN,PT,PRT,18,17.0
2001,slovenia,russian federation,0,SI,SVN,RU,RUS,37,12.0
2001,slovenia,spain,1,SI,SVN,ES,ESP,76,6.0
2001,slovenia,sweden,0,SI,SVN,SE,SWE,100,5.0
2001,slovenia,netherlands,4,SI,SVN,NL,NLD,16,19.0
2001,slovenia,turkey,0,SI,SVN,TR,TUR,41,11.0
2001,slovenia,united kingdom,0,SI,SVN,GB,GBR,28,15.0
2001,spain,bosnia and herzegovina,0,ES,ESP,BA,BIH,29,14.0
2001,spain,croatia,0,ES,ESP,HR,HRV,42,10.0
2001,spain,denmark,7,ES,ESP,DK,DNK,177,2.0
2001,spain,estonia,8,ES,ESP,EE,EST,198,1.0
2001,spain,france,3,ES,ESP,FR,FRA,142,4.0
2001,spain,germany,10,ES,ESP,DE,DEU,66,8.0
2001,spain,greece,12,ES,ESP,GR,GRC,147,3.0
2001,spain,iceland,0,ES,ESP,IS,ISL,3,22.0
2001,spain,ireland,0,ES,ESP,IE,IRL,6,21.0
2001,spain,israel,0,ES,ESP,IL,ISR,25,16.0
2001,spain,latvia,0,ES,ESP,LV,LVA,16,18.0
2001,spain,lithuania,0,ES,ESP,LT,LTU,35,13.0
2001,spain,malta,4,ES,ESP,MT,MLT,48,9.0
2001,spain,norway,0,ES,ESP,NO,NOR,3,23.0
2001,spain,poland,0,ES,ESP,PL,POL,11,20.0
2001,spain,portugal,6,ES,ESP,PT,PRT,18,17.0
2001,spain,russian federation,0,ES,ESP,RU,RUS,37,12.0
2001,spain,slovenia,2,ES,ESP,SI,SVN,70,7.0
2001,spain,sweden,5,ES,ESP,SE,SWE,100,5.0
2001,spain,netherlands,0,ES,ESP,NL,NLD,16,19.0
2001,spain,turkey,0,ES,ESP,TR,TUR,41,11.0
2001,spain,united kingdom,1,ES,ESP,GB,GBR,28,15.0
2001,sweden,bosnia and herzegovina,4,SE,SWE,BA,BIH,29,14.0
2001,sweden,croatia,0,SE,SWE,HR,HRV,42,10.0
2001,sweden,denmark,10,SE,SWE,DK,DNK,177,2.0
2001,sweden,estonia,8,SE,SWE,EE,EST,198,1.0
2001,sweden,france,6,SE,SWE,FR,FRA,142,4.0
2001,sweden,germany,0,SE,SWE,DE,DEU,66,8.0
2001,sweden,greece,12,SE,SWE,GR,GRC,147,3.0
2001,sweden,iceland,0,SE,SWE,IS,ISL,3,22.0
2001,sweden,ireland,0,SE,SWE,IE,IRL,6,21.0
2001,sweden,israel,0,SE,SWE,IL,ISR,25,16.0
2001,sweden,latvia,0,SE,SWE,LV,LVA,16,18.0
2001,sweden,lithuania,1,SE,SWE,LT,LTU,35,13.0
2001,sweden,malta,3,SE,SWE,MT,MLT,48,9.0
2001,sweden,norway,0,SE,SWE,NO,NOR,3,23.0
2001,sweden,poland,2,SE,SWE,PL,POL,11,20.0
2001,sweden,portugal,0,SE,SWE,PT,PRT,18,17.0
2001,sweden,russian federation,0,SE,SWE,RU,RUS,37,12.0
2001,sweden,slovenia,7,SE,SWE,SI,SVN,70,7.0
2001,sweden,spain,5,SE,SWE,ES,ESP,76,6.0
2001,sweden,netherlands,0,SE,SWE,NL,NLD,16,19.0
2001,sweden,turkey,0,SE,SWE,TR,TUR,41,11.0
2001,sweden,united kingdom,0,SE,SWE,GB,GBR,28,15.0
2001,netherlands,bosnia and herzegovina,0,NL,NLD,BA,BIH,29,14.0
2001,netherlands,croatia,0,NL,NLD,HR,HRV,42,10.0
2001,netherlands,denmark,10,NL,NLD,DK,DNK,177,2.0
2001,netherlands,estonia,12,NL,NLD,EE,EST,198,1.0
2001,netherlands,france,8,NL,NLD,FR,FRA,142,4.0
2001,netherlands,germany,1,NL,NLD,DE,DEU,66,8.0
2001,netherlands,greece,6,NL,NLD,GR,GRC,147,3.0
2001,netherlands,iceland,0,NL,NLD,IS,ISL,3,22.0
2001,netherlands,ireland,0,NL,NLD,IE,IRL,6,21.0
2001,netherlands,israel,0,NL,NLD,IL,ISR,25,16.0
2001,netherlands,latvia,0,NL,NLD,LV,LVA,16,18.0
2001,netherlands,lithuania,5,NL,NLD,LT,LTU,35,13.0
2001,netherlands,malta,0,NL,NLD,MT,MLT,48,9.0
2001,netherlands,norway,0,NL,NLD,NO,NOR,3,23.0
2001,netherlands,poland,0,NL,NLD,PL,POL,11,20.0
2001,netherlands,portugal,0,NL,NLD,PT,PRT,18,17.0
2001,netherlands,russian federation,0,NL,NLD,RU,RUS,37,12.0
2001,netherlands,slovenia,4,NL,NLD,SI,SVN,70,7.0
2001,netherlands,spain,7,NL,NLD,ES,ESP,76,6.0
2001,netherlands,sweden,0,NL,NLD,SE,SWE,100,5.0
2001,netherlands,turkey,3,NL,NLD,TR,TUR,41,11.0
2001,netherlands,united kingdom,2,NL,NLD,GB,GBR,28,15.0
2001,turkey,bosnia and herzegovina,0,TR,TUR,BA,BIH,29,14.0
2001,turkey,croatia,10,TR,TUR,HR,HRV,42,10.0
2001,turkey,denmark,4,TR,TUR,DK,DNK,177,2.0
2001,turkey,estonia,12,TR,TUR,EE,EST,198,1.0
2001,turkey,france,1,TR,TUR,FR,FRA,142,4.0
2001,turkey,germany,3,TR,TUR,DE,DEU,66,8.0
2001,turkey,greece,5,TR,TUR,GR,GRC,147,3.0
2001,turkey,iceland,0,TR,TUR,IS,ISL,3,22.0
2001,turkey,ireland,0,TR,TUR,IE,IRL,6,21.0
2001,turkey,israel,7,TR,TUR,IL,ISR,25,16.0
2001,turkey,latvia,0,TR,TUR,LV,LVA,16,18.0
2001,turkey,lithuania,0,TR,TUR,LT,LTU,35,13.0
2001,turkey,malta,2,TR,TUR,MT,MLT,48,9.0
2001,turkey,norway,0,TR,TUR,NO,NOR,3,23.0
2001,turkey,poland,0,TR,TUR,PL,POL,11,20.0
2001,turkey,portugal,0,TR,TUR,PT,PRT,18,17.0
2001,turkey,russian federation,0,TR,TUR,RU,RUS,37,12.0
2001,turkey,slovenia,0,TR,TUR,SI,SVN,70,7.0
2001,turkey,spain,6,TR,TUR,ES,ESP,76,6.0
2001,turkey,sweden,8,TR,TUR,SE,SWE,100,5.0
2001,turkey,netherlands,0,TR,TUR,NL,NLD,16,19.0
2001,turkey,united kingdom,0,TR,TUR,GB,GBR,28,15.0
2001,united kingdom,bosnia and herzegovina,0,GB,GBR,BA,BIH,29,14.0
2001,united kingdom,croatia,0,GB,GBR,HR,HRV,42,10.0
2001,united kingdom,denmark,10,GB,GBR,DK,DNK,177,2.0
2001,united kingdom,estonia,12,GB,GBR,EE,EST,198,1.0
2001,united kingdom,france,6,GB,GBR,FR,FRA,142,4.0
2001,united kingdom,germany,2,GB,GBR,DE,DEU,66,8.0
2001,united kingdom,greece,7,GB,GBR,GR,GRC,147,3.0
2001,united kingdom,iceland,0,GB,GBR,IS,ISL,3,22.0
2001,united kingdom,ireland,5,GB,GBR,IE,IRL,6,21.0
2001,united kingdom,israel,0,GB,GBR,IL,ISR,25,16.0
2001,united kingdom,latvia,0,GB,GBR,LV,LVA,16,18.0
2001,united kingdom,lithuania,4,GB,GBR,LT,LTU,35,13.0
2001,united kingdom,malta,1,GB,GBR,MT,MLT,48,9.0
2001,united kingdom,norway,0,GB,GBR,NO,NOR,3,23.0
2001,united kingdom,poland,0,GB,GBR,PL,POL,11,20.0
2001,united kingdom,portugal,0,GB,GBR,PT,PRT,18,17.0
2001,united kingdom,russian federation,0,GB,GBR,RU,RUS,37,12.0
2001,united kingdom,slovenia,0,GB,GBR,SI,SVN,70,7.0
2001,united kingdom,spain,3,GB,GBR,ES,ESP,76,6.0
2001,united kingdom,sweden,8,GB,GBR,SE,SWE,100,5.0
2001,united kingdom,netherlands,0,GB,GBR,NL,NLD,16,19.0
2001,united kingdom,turkey,0,GB,GBR,TR,TUR,41,11.0
2002,austria,belgium,0,AT,AUT,BE,BEL,33,13.0
2002,austria,bosnia and herzegovina,7,AT,AUT,BA,BIH,33,14.0
2002,austria,croatia,6,AT,AUT,HR,HRV,44,11.0
2002,austria,cyprus,0,AT,AUT,CY,CYP,85,6.0
2002,austria,denmark,0,AT,AUT,DK,DNK,7,24.0
2002,austria,estonia,3,AT,AUT,EE,EST,111,3.0
2002,austria,north macedonia,0,AT,AUT,MK,MKD,25,19.0
2002,austria,finland,0,AT,AUT,FI,FIN,24,20.0
2002,austria,france,0,AT,AUT,FR,FRA,104,5.0
2002,austria,germany,1,AT,AUT,DE,DEU,17,21.0
2002,austria,greece,0,AT,AUT,GR,GRC,27,17.0
2002,austria,israel,0,AT,AUT,IL,ISR,37,12.0
2002,austria,latvia,10,AT,AUT,LV,LVA,176,1.0
2002,austria,lithuania,0,AT,AUT,LT,LTU,12,23.0
2002,austria,malta,8,AT,AUT,MT,MLT,164,2.0
2002,austria,romania,0,AT,AUT,RO,ROU,71,9.0
2002,austria,russian federation,0,AT,AUT,RU,RUS,55,10.0
2002,austria,slovenia,2,AT,AUT,SI,SVN,33,15.0
2002,austria,spain,0,AT,AUT,ES,ESP,81,7.0
2002,austria,sweden,4,AT,AUT,SE,SWE,72,8.0
2002,austria,switzerland,5,AT,AUT,CH,CHE,15,22.0
2002,austria,turkey,0,AT,AUT,TR,TUR,29,16.0
2002,austria,united kingdom,12,AT,AUT,GB,GBR,111,4.0
2002,belgium,austria,5,BE,BEL,AT,AUT,26,18.0
2002,belgium,bosnia and herzegovina,0,BE,BEL,BA,BIH,33,14.0
2002,belgium,croatia,0,BE,BEL,HR,HRV,44,11.0
2002,belgium,cyprus,3,BE,BEL,CY,CYP,85,6.0
2002,belgium,denmark,0,BE,BEL,DK,DNK,7,24.0
2002,belgium,estonia,4,BE,BEL,EE,EST,111,3.0
2002,belgium,north macedonia,0,BE,BEL,MK,MKD,25,19.0
2002,belgium,finland,0,BE,BEL,FI,FIN,24,20.0
2002,belgium,france,10,BE,BEL,FR,FRA,104,5.0
2002,belgium,germany,0,BE,BEL,DE,DEU,17,21.0
2002,belgium,greece,0,BE,BEL,GR,GRC,27,17.0
2002,belgium,israel,2,BE,BEL,IL,ISR,37,12.0
2002,belgium,latvia,8,BE,BEL,LV,LVA,176,1.0
2002,belgium,lithuania,0,BE,BEL,LT,LTU,12,23.0
2002,belgium,malta,7,BE,BEL,MT,MLT,164,2.0
2002,belgium,romania,0,BE,BEL,RO,ROU,71,9.0
2002,belgium,russian federation,0,BE,BEL,RU,RUS,55,10.0
2002,belgium,slovenia,0,BE,BEL,SI,SVN,33,15.0
2002,belgium,spain,12,BE,BEL,ES,ESP,81,7.0
