year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank,Country_code2_x,Voting_Languages,Country,Artist,Language_sung,Year,Country_code2_y,Country_code3,Contains_English,Contains_NonEnglish,Official_languages,Contains_Multiple_Languages,Number_of_Languages,Contains_Own_Language,Contains_Voting_Language,gender
2013,switzerland,netherlands,4,CH,CHE,NL,NLD,114,9.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2013,switzerland,ukraine,0,CH,CHE,UA,UKR,214,3.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,False,female
2013,switzerland,united kingdom,2,CH,CHE,GB,GBR,23,19.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,netherlands,armenia,0,NL,NLD,AM,ARM,41,18.0,NL,dutch frisian in the province friesland,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,False,group
2013,netherlands,azerbaijan,2,NL,NLD,AZ,AZE,234,2.0,NL,dutch frisian in the province friesland,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,False,male
2013,netherlands,belarus,0,NL,NLD,BY,BLR,48,16.0,NL,dutch frisian in the province friesland,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,False,female
2013,netherlands,belgium,12,NL,NLD,BE,BEL,71,11.0,NL,dutch frisian in the province friesland,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,False,male
2013,netherlands,denmark,10,NL,NLD,DK,DNK,281,1.0,NL,dutch frisian in the province friesland,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,False,female
2013,netherlands,estonia,0,NL,NLD,EE,EST,19,20.0,NL,dutch frisian in the province friesland,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,netherlands,finland,0,NL,NLD,FI,FIN,13,24.0,NL,dutch frisian in the province friesland,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,netherlands,france,0,NL,NLD,FR,FRA,14,23.0,NL,dutch frisian in the province friesland,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,netherlands,georgia,0,NL,NLD,GE,GEO,50,15.0,NL,dutch frisian in the province friesland,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,netherlands,germany,0,NL,NLD,DE,DEU,18,21.0,NL,dutch frisian in the province friesland,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,netherlands,greece,1,NL,NLD,GR,GRC,152,6.0,NL,dutch frisian in the province friesland,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,netherlands,hungary,7,NL,NLD,HU,HUN,84,10.0,NL,dutch frisian in the province friesland,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,netherlands,iceland,0,NL,NLD,IS,ISL,47,17.0,NL,dutch frisian in the province friesland,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,netherlands,ireland,0,NL,NLD,IE,IRL,5,26.0,NL,dutch frisian in the province friesland,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,netherlands,italy,0,NL,NLD,IT,ITA,126,7.0,NL,dutch frisian in the province friesland,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,netherlands,lithuania,0,NL,NLD,LT,LTU,17,22.0,NL,dutch frisian in the province friesland,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,netherlands,malta,8,NL,NLD,MT,MLT,120,8.0,NL,dutch frisian in the province friesland,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,netherlands,"moldova, republic of",0,NL,NLD,MD,MDA,71,12.0,NL,dutch frisian in the province friesland,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,netherlands,norway,6,NL,NLD,NO,NOR,191,4.0,NL,dutch frisian in the province friesland,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,netherlands,romania,0,NL,NLD,RO,ROU,65,13.0,NL,dutch frisian in the province friesland,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,netherlands,russian federation,4,NL,NLD,RU,RUS,174,5.0,NL,dutch frisian in the province friesland,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,netherlands,spain,0,NL,NLD,ES,ESP,8,25.0,NL,dutch frisian in the province friesland,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,False,group
2013,netherlands,sweden,3,NL,NLD,SE,SWE,62,14.0,NL,dutch frisian in the province friesland,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,False,male
2013,netherlands,ukraine,5,NL,NLD,UA,UKR,214,3.0,NL,dutch frisian in the province friesland,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,False,female
2013,netherlands,united kingdom,0,NL,NLD,GB,GBR,23,19.0,NL,dutch frisian in the province friesland,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,ukraine,armenia,6,UA,UKR,AM,ARM,41,18.0,UA,ukrainian,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,False,group
2013,ukraine,azerbaijan,10,UA,UKR,AZ,AZE,234,2.0,UA,ukrainian,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,False,male
2013,ukraine,belarus,12,UA,UKR,BY,BLR,48,16.0,UA,ukrainian,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,False,female
2013,ukraine,belgium,0,UA,UKR,BE,BEL,71,11.0,UA,ukrainian,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,False,male
2013,ukraine,denmark,5,UA,UKR,DK,DNK,281,1.0,UA,ukrainian,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,False,female
2013,ukraine,estonia,0,UA,UKR,EE,EST,19,20.0,UA,ukrainian,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,ukraine,finland,0,UA,UKR,FI,FIN,13,24.0,UA,ukrainian,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,ukraine,france,0,UA,UKR,FR,FRA,14,23.0,UA,ukrainian,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,ukraine,georgia,7,UA,UKR,GE,GEO,50,15.0,UA,ukrainian,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,ukraine,germany,0,UA,UKR,DE,DEU,18,21.0,UA,ukrainian,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,ukraine,greece,0,UA,UKR,GR,GRC,152,6.0,UA,ukrainian,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,ukraine,hungary,0,UA,UKR,HU,HUN,84,10.0,UA,ukrainian,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,ukraine,iceland,0,UA,UKR,IS,ISL,47,17.0,UA,ukrainian,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,ukraine,ireland,0,UA,UKR,IE,IRL,5,26.0,UA,ukrainian,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,ukraine,italy,0,UA,UKR,IT,ITA,126,7.0,UA,ukrainian,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,ukraine,lithuania,1,UA,UKR,LT,LTU,17,22.0,UA,ukrainian,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,ukraine,malta,2,UA,UKR,MT,MLT,120,8.0,UA,ukrainian,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,ukraine,"moldova, republic of",8,UA,UKR,MD,MDA,71,12.0,UA,ukrainian,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,ukraine,norway,3,UA,UKR,NO,NOR,191,4.0,UA,ukrainian,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,ukraine,romania,0,UA,UKR,RO,ROU,65,13.0,UA,ukrainian,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,ukraine,russian federation,4,UA,UKR,RU,RUS,174,5.0,UA,ukrainian,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,ukraine,spain,0,UA,UKR,ES,ESP,8,25.0,UA,ukrainian,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,False,group
2013,ukraine,sweden,0,UA,UKR,SE,SWE,62,14.0,UA,ukrainian,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,False,male
2013,ukraine,netherlands,0,UA,UKR,NL,NLD,114,9.0,UA,ukrainian,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2013,ukraine,united kingdom,0,UA,UKR,GB,GBR,23,19.0,UA,ukrainian,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,united kingdom,armenia,0,GB,GBR,AM,ARM,41,18.0,GB,none english has de facto status,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,True,group
2013,united kingdom,azerbaijan,0,GB,GBR,AZ,AZE,234,2.0,GB,none english has de facto status,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,True,male
2013,united kingdom,belarus,0,GB,GBR,BY,BLR,48,16.0,GB,none english has de facto status,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,True,female
2013,united kingdom,belgium,3,GB,GBR,BE,BEL,71,11.0,GB,none english has de facto status,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,True,male
2013,united kingdom,denmark,12,GB,GBR,DK,DNK,281,1.0,GB,none english has de facto status,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,True,female
2013,united kingdom,estonia,0,GB,GBR,EE,EST,19,20.0,GB,none english has de facto status,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,united kingdom,finland,0,GB,GBR,FI,FIN,13,24.0,GB,none english has de facto status,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,True,female
2013,united kingdom,france,0,GB,GBR,FR,FRA,14,23.0,GB,none english has de facto status,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,united kingdom,georgia,0,GB,GBR,GE,GEO,50,15.0,GB,none english has de facto status,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,True,group
2013,united kingdom,germany,0,GB,GBR,DE,DEU,18,21.0,GB,none english has de facto status,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,True,group
2013,united kingdom,greece,8,GB,GBR,GR,GRC,152,6.0,GB,none english has de facto status,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,True,group
2013,united kingdom,hungary,0,GB,GBR,HU,HUN,84,10.0,GB,none english has de facto status,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,united kingdom,iceland,2,GB,GBR,IS,ISL,47,17.0,GB,none english has de facto status,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,united kingdom,ireland,1,GB,GBR,IE,IRL,5,26.0,GB,none english has de facto status,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,True,male
2013,united kingdom,italy,0,GB,GBR,IT,ITA,126,7.0,GB,none english has de facto status,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,united kingdom,lithuania,0,GB,GBR,LT,LTU,17,22.0,GB,none english has de facto status,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,True,male
2013,united kingdom,malta,7,GB,GBR,MT,MLT,120,8.0,GB,none english has de facto status,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,True,male
2013,united kingdom,"moldova, republic of",0,GB,GBR,MD,MDA,71,12.0,GB,none english has de facto status,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,united kingdom,norway,0,GB,GBR,NO,NOR,191,4.0,GB,none english has de facto status,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,True,female
2013,united kingdom,romania,4,GB,GBR,RO,ROU,65,13.0,GB,none english has de facto status,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,True,male
2013,united kingdom,russian federation,10,GB,GBR,RU,RUS,174,5.0,GB,none english has de facto status,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,True,female
2013,united kingdom,spain,0,GB,GBR,ES,ESP,8,25.0,GB,none english has de facto status,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,True,group
2013,united kingdom,sweden,0,GB,GBR,SE,SWE,62,14.0,GB,none english has de facto status,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,True,male
2013,united kingdom,netherlands,6,GB,GBR,NL,NLD,114,9.0,GB,none english has de facto status,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,True,female
2013,united kingdom,ukraine,5,GB,GBR,UA,UKR,214,3.0,GB,none english has de facto status,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,True,female
2014,albania,armenia,0,AL,ALB,AM,ARM,174,4.0,AL,albanian,armenia,Aram MP3,['english'],2014,AM,ARM,True,False,armenian,False,1,False,False,male
2014,albania,austria,5,AL,ALB,AT,AUT,290,1.0,AL,albanian,austria,Conchita Wurst,['english'],2014,AT,AUT,True,False,german,False,1,False,False,male
2014,albania,azerbaijan,0,AL,ALB,AZ,AZE,33,21.0,AL,albanian,azerbaijan,Dilara Kazimova,['english'],2014,AZ,AZE,True,False,azerbaijani,False,1,False,False,female
2014,albania,belarus,0,AL,ALB,BY,BLR,43,16.0,AL,albanian,belarus,Teo,['english'],2014,BY,BLR,True,False,belarusian russian,False,1,False,False,male
2014,albania,denmark,0,AL,ALB,DK,DNK,74,9.0,AL,albanian,denmark,Basim,['english'],2014,DK,DNK,True,False,danish,False,1,False,False,male
2014,albania,finland,0,AL,ALB,FI,FIN,72,11.0,AL,albanian,finland,Softengine,['english'],2014,FI,FIN,True,False,finnish swedish,False,1,False,False,group
2014,albania,france,0,AL,ALB,FR,FRA,2,26.0,AL,albanian,france,Twin Twin,"['french', 'english', 'spanish']",2014,FR,FRA,True,True,breton corsican french,True,3,True,False,group
2014,albania,germany,4,AL,ALB,DE,DEU,39,18.0,AL,albanian,germany,Elaiza,['english'],2014,DE,DEU,True,False,german,False,1,False,False,group
2014,albania,greece,2,AL,ALB,GR,GRC,35,20.0,AL,albanian,greece,Freaky Fortune feat. RiskyKidd,['english'],2014,GR,GRC,True,False,greek,False,1,False,False,group
2014,albania,hungary,8,AL,ALB,HU,HUN,143,5.0,AL,albanian,hungary,András Kállay-Saunders,['english'],2014,HU,HUN,True,False,hungarian,False,1,False,False,male
2014,albania,iceland,0,AL,ALB,IS,ISL,58,15.0,AL,albanian,iceland,Pollapönk,['english'],2014,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2014,albania,italy,10,AL,ALB,IT,ITA,33,22.0,AL,albanian,italy,Emma Marrone,"['italian', 'english']",2014,IT,ITA,True,True,italian,True,2,True,False,female
2014,albania,malta,1,AL,ALB,MT,MLT,32,23.0,AL,albanian,malta,Firelight,['english'],2014,MT,MLT,True,False,maltese english,False,1,True,False,group
2014,albania,montenegro,6,AL,ALB,ME,MNE,37,19.0,AL,albanian,montenegro,Sergej Ćetković,['montenegrin'],2014,ME,MNE,False,True,montenegrin,False,1,True,False,male
2014,albania,norway,0,AL,ALB,NO,NOR,88,8.0,AL,albanian,norway,Carl Espen,['english'],2014,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2014,albania,poland,0,AL,ALB,PL,POL,62,14.0,AL,albanian,poland,Donatan & Cleo,"['polish', 'english']",2014,PL,POL,True,True,polish,True,2,True,False,group
2014,albania,romania,0,AL,ALB,RO,ROU,72,12.0,AL,albanian,romania,Paula Seling (2) & Ovi (2),['english'],2014,RO,ROU,True,False,romanian,False,1,False,False,group
2014,albania,russian federation,0,AL,ALB,RU,RUS,89,7.0,AL,albanian,russian federation,Tolmachevy Sisters,['english'],2014,RU,RUS,True,False,russian,False,1,False,False,group
2014,albania,san marino,3,AL,ALB,SM,SMR,14,24.0,AL,albanian,san marino,Valentina Monetta (3),['english'],2014,SM,SMR,True,False,italian,False,1,False,False,female
2014,albania,slovenia,0,AL,ALB,SI,SVN,9,25.0,AL,albanian,slovenia,Tinkara Kovač,"['english', 'slovene']",2014,SI,SVN,True,True,slovenian slovene,True,2,True,False,female
2014,albania,spain,12,AL,ALB,ES,ESP,74,10.0,AL,albanian,spain,Ruth Lorenzo,"['english', 'spanish']",2014,ES,ESP,True,True,spanish,True,2,True,False,female
2014,albania,sweden,7,AL,ALB,SE,SWE,218,3.0,AL,albanian,sweden,Sanna Nielsen,['english'],2014,SE,SWE,True,False,swedish,False,1,False,False,female
2014,albania,switzerland,0,AL,ALB,CH,CHE,64,13.0,AL,albanian,switzerland,Sebalter,['english'],2014,CH,CHE,True,False,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,False,False,male
